,MotID,LidID,EinstID,Timastimpill
43,2,19,717,2001-04-06 19:52:27.573
44,2,20,556,2001-04-11 14:00:23.760
45,2,26,637,2001-04-25 21:55:43.840
46,2,34,698,2001-04-04 13:37:13.280
47,2,35,559,2001-04-16 16:41:21.720
48,2,36,131,2001-04-07 21:38:59.030
49,2,37,563,2001-04-07 14:44:21.253
50,2,38,564,2001-04-07 14:53:11.327
51,2,42,698,2001-04-25 10:22:07.337
52,2,43,930,2001-04-25 10:20:40.807
53,2,44,929,2001-04-25 10:19:40.143
54,2,53,513,2001-04-09 21:14:29.330
55,2,55,502,2001-04-06 15:44:45.313
56,2,71,178,2001-04-10 11:03:46.693
57,2,75,928,2001-04-25 10:18:11.560
58,2,79,699,2001-04-04 14:59:02.363
59,2,85,487,2001-04-19 00:07:15.640
60,2,88,54,2001-04-07 13:25:34.170
61,2,89,89,2001-04-10 09:03:14.627
62,2,90,89,2001-04-10 09:23:02.847
63,2,91,716,2001-04-25 17:04:18.523
64,2,93,724,2001-04-07 14:55:52.277
65,2,94,876,2001-04-17 16:20:53.520
66,2,108,594,2001-04-05 00:16:02.057
67,2,112,89,2001-04-10 09:17:23.907
68,2,118,790,2001-04-14 16:13:35.887
69,2,120,270,2001-04-07 16:31:29.263
70,2,127,473,2001-04-25 18:05:29.680
71,2,129,574,2001-04-25 18:10:54.200
72,2,131,755,2001-04-11 08:36:56.537
73,2,139,736,2001-04-12 21:26:00.427
74,2,148,89,2001-04-10 09:35:50.837
75,2,151,905,2001-04-19 12:32:00.943
76,2,156,689,2001-04-03 13:08:41.277
77,2,168,721,2001-04-07 14:53:44.360
78,2,351,762,2001-04-11 17:12:15.917
79,2,356,358,2001-04-14 16:35:43.003
80,2,360,818,2001-04-25 11:24:15.277
81,2,361,826,2001-04-26 00:04:14.760
82,2,406,908,2001-04-20 20:28:08.720
83,3,20,556,2001-04-09 10:44:30.903
84,3,27,178,2001-04-10 10:33:43.030
85,3,88,54,2001-04-07 13:09:16.413
86,6,19,717,2001-11-13 09:55:32.687
87,6,34,698,2001-11-13 15:55:46.000
88,6,72,178,2001-11-09 17:15:50.013
89,6,79,699,2001-11-15 09:55:48.857
90,6,151,905,2001-11-12 20:52:21.873
91,7,27,750,2001-12-11 19:14:21.060
92,7,71,178,2001-12-11 19:10:39.107
93,7,72,178,2001-11-23 00:02:36.640
94,7,110,404,2001-11-16 11:18:59.230
95,7,351,762,2001-11-21 10:24:09.513
96,8,18,607,2001-12-28 16:23:35.373
97,8,27,178,2002-01-01 12:39:48.700
98,8,52,612,2001-12-18 10:16:29.797
99,8,54,612,2001-12-18 10:19:52.670
100,8,70,54,2001-12-28 15:39:15.950
101,8,73,178,2002-01-01 12:41:34.950
102,8,131,584,2001-12-19 08:24:17.700
103,8,363,891,2001-12-27 10:05:20.123
104,11,20,556,2002-03-01 09:13:06.543
105,11,27,178,2002-03-03 17:51:10.247
106,11,52,612,2002-02-27 16:33:36.810
107,11,54,612,2002-03-02 12:54:19.230
108,11,70,54,2002-03-04 10:14:42.140
109,11,71,178,2002-03-03 17:48:11.230
110,11,79,275,2002-03-01 15:00:06.047
111,11,108,594,2002-03-01 00:00:38.030
112,11,109,394,2002-03-01 00:07:54.013
113,11,131,584,2002-03-03 15:30:58.467
114,11,148,749,2002-02-24 20:35:12.233
115,11,363,891,2002-03-03 11:05:54.997
116,11,584,717,2002-02-27 09:42:11.200
117,14,71,178,2002-04-16 13:02:44.983
118,14,156,689,2002-04-18 10:58:45.467
119,14,363,891,2002-04-16 22:57:04.340
120,14,481,689,2002-04-16 21:44:13.653
121,14,482,962,2002-04-15 00:47:00.200
122,14,586,556,2002-04-15 22:27:51.403
123,14,670,1120,2002-04-16 02:53:05.140
124,15,18,607,2002-05-01 21:26:46.857
125,15,23,1026,2002-03-29 21:54:16.013
126,15,27,752,2002-03-27 11:42:47.250
127,15,29,1026,2002-03-29 22:08:08.640
128,15,34,262,2002-04-15 13:23:27.373
129,15,37,563,2002-03-07 21:34:39.730
130,15,38,564,2002-04-02 08:11:50.547
131,15,42,497,2002-04-15 23:25:54.827
132,15,43,1065,2002-04-14 15:34:30.373
133,15,44,1065,2002-04-14 15:47:50.687
134,15,52,612,2002-03-20 11:02:46.030
135,15,54,612,2002-03-20 11:09:11.763
136,15,70,54,2002-04-15 13:49:52.263
137,15,71,178,2002-03-19 13:09:51.340
138,15,72,178,2002-03-27 12:01:03.560
139,15,73,750,2002-03-27 12:08:38.577
140,15,79,275,2002-02-19 16:35:48.013
141,15,85,487,2002-04-12 12:17:34.950
142,15,93,275,2002-04-15 13:43:18.420
143,15,94,817,2002-04-09 16:32:36.013
144,15,98,958,2002-03-24 20:30:31.653
145,15,102,958,2002-03-26 16:13:07.543
146,15,108,594,2002-04-12 12:40:45.607
147,15,109,394,2002-04-12 12:21:19.140
148,15,110,404,2002-04-28 22:10:46.903
149,15,111,404,2002-05-03 10:48:53.793
150,15,118,487,2002-04-26 18:22:21.373
151,15,121,270,2002-04-16 23:08:01.123
152,15,125,630,2002-04-26 08:14:42.890
153,15,126,630,2002-04-16 09:49:46.543
154,15,131,584,2002-03-27 10:01:17.967
155,15,135,1049,2002-04-08 21:50:42.903
156,15,138,1105,2002-04-15 15:31:44.170
157,15,140,1105,2002-04-15 15:44:33.437
158,15,148,749,2002-05-08 14:56:31.733
159,15,151,384,2002-04-26 10:15:12.810
160,15,152,384,2002-04-26 10:23:44.730
161,15,153,47,2002-04-15 22:33:00.730
162,15,156,689,2002-02-17 23:44:33.403
163,15,170,1189,2002-05-07 22:12:52.950
164,15,171,891,2002-05-01 14:54:58.543
165,15,350,47,2002-04-15 22:42:42.107
166,15,351,1177,2002-05-02 10:19:40.310
167,15,354,630,2002-04-26 08:29:50.547
168,15,360,818,2002-04-07 20:49:51.297
169,15,361,826,2002-04-07 21:00:44.797
170,15,458,713,2002-04-09 17:13:48.390
171,15,459,513,2002-04-13 18:51:52.077
172,15,464,473,2002-04-18 22:12:54.497
173,15,481,689,2002-04-10 09:09:38.590
174,15,482,962,2002-03-13 23:46:21.640
175,15,483,1140,2002-04-24 22:43:57.170
176,15,504,749,2002-05-08 15:00:51.140
177,15,510,997,2002-03-29 23:30:02.593
178,15,584,717,2002-04-03 17:00:13.840
179,15,586,556,2002-04-11 00:42:15.280
180,15,587,343,2002-04-10 22:14:55.107
181,15,658,905,2002-04-05 14:19:53.827
182,15,764,54,2002-04-15 13:48:43.827
183,15,766,1197,2002-05-08 11:22:18.920
184,16,108,594,2002-04-22 23:45:29.297
185,16,135,1049,2002-04-08 21:57:05.810
186,16,156,689,2002-04-18 16:38:46.263
187,16,363,891,2002-04-19 08:04:47.560
188,16,481,962,2002-04-20 23:07:47.623
189,16,482,962,2002-04-15 00:52:04.873
190,16,670,392,2002-04-23 13:35:09.623
191,17,674,973,2002-04-13 08:35:43.437
192,17,675,973,2002-04-13 08:36:55.623
193,17,676,678,2002-04-13 08:41:43.467
194,17,677,596,2002-04-13 08:45:28.077
195,17,678,596,2002-04-13 08:46:13.013
196,17,681,185,2002-04-13 08:53:42.077
197,17,682,185,2002-04-13 08:54:24.247
198,17,683,185,2002-04-13 08:55:06.810
199,17,684,185,2002-04-13 08:55:51.373
200,17,686,185,2002-04-13 08:57:43.560
201,17,687,487,2002-04-13 18:17:58.950
202,17,690,596,2002-04-13 09:01:41.623
203,17,693,678,2002-04-13 09:05:13.530
204,17,693,1085,2002-04-13 20:46:47.357
205,17,693,1086,2002-04-13 23:38:48.577
206,17,695,16,2002-04-13 09:07:42.183
207,22,79,545,2002-11-08 10:36:41.027
208,22,93,545,2002-11-08 10:49:57.363
209,22,126,630,2002-11-07 15:24:35.827
210,22,151,384,2002-11-14 11:27:26.827
211,22,168,545,2002-11-08 11:03:06.707
212,22,658,905,2002-11-04 19:46:40.513
213,22,1044,716,2002-11-05 21:19:18.217
214,22,1073,1026,2002-11-07 21:04:18.373
215,22,1088,47,2002-11-13 00:40:28.207
216,23,125,630,2002-10-02 11:25:18.420
217,23,126,630,2002-10-02 11:26:59.170
218,23,156,1024,2002-09-25 15:17:04.500
219,23,482,1023,2002-09-25 15:18:01.153
220,23,1011,1049,2002-09-25 15:24:06.890
221,23,1014,524,2002-09-25 15:10:03.733
222,23,1015,453,2002-09-25 15:17:29.827
223,23,1018,185,2002-09-24 21:17:00.903
224,24,22,1236,2002-11-05 23:23:37.793
225,24,125,630,2002-11-05 13:57:54.950
226,25,1010,185,2002-10-23 18:47:07.263
227,25,1011,1049,2002-10-23 18:44:42.717
228,25,1019,16,2002-11-13 13:23:32.627
229,26,52,612,2002-11-12 14:55:05.160
230,26,126,630,2002-11-11 14:09:57.643
231,26,156,1023,2002-10-24 13:00:48.437
232,26,351,1177,2002-11-13 17:28:39.893
233,26,481,1023,2002-11-11 16:49:47.470
234,26,482,1024,2002-10-24 13:17:13.903
235,26,855,270,2002-11-13 14:09:40.860
236,26,1049,1105,2002-11-12 00:58:10.813
237,27,675,1243,2002-11-07 23:13:44.530
238,27,676,678,2002-11-04 13:02:58.090
239,27,677,596,2002-11-06 13:49:33.577
240,27,681,1026,2002-11-07 17:18:33.700
241,27,682,185,2002-11-07 17:10:27.390
242,27,687,1026,2002-11-07 17:16:43.467
243,27,688,1026,2002-11-07 17:17:35.060
244,27,695,16,2002-11-05 22:55:24.433
245,27,1046,973,2002-11-06 08:12:25.763
246,27,1048,678,2002-11-06 08:11:27.060
247,27,1070,1153,2002-11-07 17:22:25.890
248,27,1071,1153,2002-11-07 17:23:37.013
249,27,1072,1153,2002-11-07 17:24:28.327
250,28,36,87,2003-01-09 10:00:00.087
251,28,85,487,2003-01-09 08:26:08.137
252,28,151,384,2003-01-09 08:36:26.190
253,28,350,47,2003-01-08 23:31:03.230
254,28,584,717,2003-01-08 19:58:30.503
255,29,52,612,2002-12-23 10:52:38.560
256,29,54,612,2002-12-23 10:55:42.720
257,29,70,54,2002-12-25 22:37:39.243
258,29,125,630,2002-12-27 15:19:57.493
259,29,126,630,2002-12-27 15:21:14.540
260,29,138,1105,2002-12-23 16:07:22.153
261,29,156,1023,2002-12-30 13:38:44.850
262,29,354,630,2002-12-27 15:21:45.603
263,29,363,891,2002-12-30 23:23:04.453
264,29,481,1024,2003-01-01 14:50:32.347
265,29,482,1024,2002-12-30 13:42:29.913
266,29,1176,392,2003-01-02 18:04:18.567
267,31,108,594,2003-03-30 17:16:43.983
268,31,125,630,2003-04-01 12:06:02.107
269,31,156,1023,2003-04-02 09:02:31.577
270,31,363,891,2003-03-27 11:39:25.513
271,31,496,630,2003-04-04 13:35:53.577
272,31,510,1009,2003-03-11 11:01:23.560
273,31,768,1230,2003-04-01 10:02:30.420
274,31,1011,1049,2003-03-26 08:20:32.153
275,31,1019,453,2003-04-02 10:20:06.483
276,31,1176,392,2003-04-02 15:31:38.543
277,32,52,612,2003-01-17 14:28:30.013
278,32,54,612,2003-01-20 15:32:16.467
279,32,363,891,2003-01-22 11:25:02.120
280,32,482,1024,2003-01-20 19:25:01.620
281,32,1205,1285,2003-01-24 14:45:54.110
282,33,22,1236,2003-03-02 16:46:37.590
283,33,52,612,2003-02-26 16:07:00.263
284,33,54,612,2003-02-26 16:15:59.420
285,33,70,54,2003-03-04 22:00:15.077
286,33,114,637,2003-03-04 22:52:06.530
287,33,125,630,2003-03-06 12:07:52.687
288,33,156,1023,2003-02-28 08:16:09.717
289,33,354,630,2003-03-06 23:43:38.233
290,33,363,891,2003-03-03 13:30:57.967
291,33,496,630,2003-03-06 23:33:27.060
292,33,586,556,2003-03-03 22:53:26.513
293,33,765,637,2003-03-02 16:57:44.110
294,33,1049,1105,2003-03-07 09:20:54.030
295,33,1206,584,2003-03-06 10:31:09.263
296,34,19,717,2003-04-09 13:46:51.230
297,34,20,556,2003-03-20 10:53:08.980
298,34,22,1236,2003-04-01 00:31:37.543
299,34,36,87,2003-03-31 22:38:48.217
300,34,37,564,2003-03-12 22:54:00.997
301,34,38,564,2003-03-12 23:06:13.293
302,34,43,1065,2003-03-31 23:31:35.263
303,34,52,612,2003-03-20 16:51:52.513
304,34,53,513,2003-03-27 23:35:40.763
305,34,54,612,2003-03-20 16:57:29.217
306,34,55,1341,2003-03-31 13:25:30.983
307,34,70,54,2003-04-03 10:19:30.263
308,34,75,43,2003-03-31 23:21:20.670
309,34,79,545,2003-03-31 11:20:23.420
310,34,80,717,2003-03-30 16:13:04.937
311,34,88,54,2003-04-03 10:13:37.997
312,34,89,89,2003-03-28 09:33:14.310
313,34,90,89,2003-03-28 09:36:06.950
314,34,91,712,2003-03-31 09:48:14.217
315,34,93,545,2003-03-31 11:27:38.170
316,34,98,958,2003-03-27 15:55:56.233
317,34,102,958,2003-03-27 23:45:53.263
318,34,108,594,2003-03-30 17:31:50.187
319,34,118,185,2003-04-01 15:06:23.000
320,34,125,630,2003-03-13 10:14:02.593
321,34,126,630,2003-03-13 10:14:37.653
322,34,138,1105,2003-04-01 16:24:22.077
323,34,140,1105,2003-04-01 16:40:58.607
324,34,151,384,2003-04-15 08:14:29.577
325,34,152,384,2003-04-15 08:21:18.780
326,34,153,47,2003-03-26 13:31:46.280
327,34,156,1023,2003-03-17 22:55:23.920
328,34,170,1189,2003-03-24 16:25:19.480
329,34,170,1320,2003-03-24 16:44:23.950
330,34,171,1187,2003-03-24 16:39:23.763
331,34,356,1370,2003-04-01 15:49:32.810
332,34,363,891,2003-04-13 12:49:45.420
333,34,482,1023,2003-03-17 22:57:39.890
334,34,498,1399,2003-04-14 22:51:03.530
335,34,512,559,2003-04-15 15:48:19.450
336,34,764,54,2003-04-01 10:35:03.983
337,34,1014,630,2003-04-25 14:37:42.483
338,34,1015,630,2003-04-25 14:49:10.403
339,34,1073,1026,2003-04-03 08:56:47.577
340,34,1088,47,2003-03-26 13:35:16.827
341,34,1176,1204,2003-03-26 20:38:13.810
342,34,1203,394,2003-03-31 09:43:51.747
343,34,1209,1026,2003-03-04 19:05:40.293
344,34,1255,1009,2003-03-15 17:49:20.937
345,34,1256,1049,2003-03-20 09:35:15.780
346,34,1264,1363,2003-04-01 14:21:24.497
347,34,1272,1370,2003-04-01 15:42:02.390
348,34,1377,1399,2003-04-23 09:37:37.060
349,35,151,384,2003-03-11 08:49:19.187
350,35,658,905,2003-03-10 16:44:23.967
351,35,1044,712,2003-03-10 21:33:16.200
352,35,1045,713,2003-03-10 21:45:59.340
353,36,125,630,2003-04-07 16:59:29.607
354,36,126,630,2003-04-07 17:00:52.390
355,36,360,818,2003-04-07 14:08:16.717
356,36,361,818,2003-04-07 14:23:15.730
357,36,671,1204,2003-04-08 03:09:35.107
358,36,673,270,2003-04-08 16:04:57.733
359,36,768,1230,2003-04-09 22:39:47.373
360,38,22,1236,2003-03-02 23:24:48.390
361,38,114,637,2003-03-20 12:53:20.140
362,38,156,1023,2003-03-14 08:43:17.090
363,38,765,637,2003-03-02 23:27:33.077
364,38,1047,1230,2003-03-05 18:32:14.890
365,38,1049,1105,2003-03-20 13:47:19.750
366,38,1206,584,2003-03-05 08:27:03.483
367,39,23,1026,2003-02-07 17:32:16.577
368,39,38,564,2003-02-07 17:47:07.403
369,39,85,487,2003-02-07 17:35:55.247
370,39,170,1189,2003-02-07 17:45:37.327
371,39,171,891,2003-02-07 17:41:57.000
372,39,356,1153,2003-02-07 17:42:33.873
373,40,674,1243,2003-04-03 20:32:16.467
374,40,675,1243,2003-04-03 20:29:10.890
375,40,677,596,2003-03-15 12:52:07.717
376,40,682,185,2003-04-08 21:01:44.920
377,40,687,1026,2003-04-08 21:04:30.903
378,40,695,1231,2003-04-09 16:30:10.840
379,40,1048,678,2003-04-03 20:25:17.937
380,42,674,1243,2003-04-26 17:29:27.607
381,43,89,713,2003-11-11 09:29:54.733
382,43,90,817,2003-11-11 09:43:01.640
383,43,156,1023,2003-11-11 19:19:19.280
384,43,504,876,2003-11-11 10:09:56.480
385,43,1034,630,2003-11-05 10:20:16.840
386,43,1206,584,2003-11-11 07:48:08.077
387,43,1460,505,2003-11-04 14:02:49.483
388,44,93,545,2003-11-25 09:05:36.593
389,44,125,630,2003-11-21 19:03:49.547
390,44,126,630,2003-11-21 19:05:44.077
391,44,153,384,2003-11-24 21:47:10.217
392,44,170,1189,2003-11-16 13:04:53.343
393,44,170,1320,2003-11-16 13:04:53.343
394,44,171,1187,2003-11-16 13:10:12.077
395,44,354,630,2003-11-21 19:06:52.480
396,44,458,1447,2003-11-24 22:33:48.950
397,44,463,958,2003-11-25 13:28:49.013
398,44,671,1204,2003-11-13 01:20:36.153
399,44,1089,958,2003-11-25 12:46:01.670
400,44,1446,384,2003-11-24 21:57:26.343
401,44,1470,267,2003-11-25 16:27:36.937
402,45,156,1023,2003-10-03 17:47:51.700
403,45,1011,1049,2003-10-03 17:59:23.327
404,45,1023,612,2004-07-26 12:26:05.653
405,46,1010,1153,2003-10-10 16:15:14.467
406,46,1011,1370,2003-10-10 16:10:34.530
407,46,1019,185,2003-10-09 14:04:34.733
408,46,1022,1220,2003-10-09 14:18:42.890
409,46,1023,612,2003-10-09 14:14:45.637
410,46,1033,54,2003-10-10 16:07:25.200
411,46,1049,1105,2003-10-25 17:59:45.950
412,46,1438,1049,2003-10-25 17:56:14.890
413,47,151,384,2004-03-23 15:03:19.123
414,47,458,1447,2004-03-24 20:11:43.437
415,47,463,958,2004-03-22 23:08:29.327
416,48,27,752,2003-12-30 08:30:14.000
417,48,52,612,2003-12-29 14:33:00.733
418,48,54,612,2003-12-29 14:38:16.780
419,48,126,630,2003-12-29 22:15:02.857
420,48,156,1023,2003-12-29 16:17:31.090
421,48,363,1452,2003-12-28 15:19:55.077
422,48,482,1024,2003-12-29 16:19:34.873
423,48,495,630,2003-12-29 22:14:12.967
424,48,510,997,2003-12-21 13:33:21.640
425,48,510,1005,2003-12-21 13:26:59.530
426,48,1009,1399,2003-12-18 21:29:54.530
427,48,1024,1105,2003-12-29 16:17:45.497
428,48,1206,584,2003-12-27 20:37:00.983
429,49,36,87,2004-01-05 20:07:31.153
430,49,463,958,2004-01-06 20:31:26.560
431,49,1089,958,2004-01-06 20:20:52.700
432,49,1500,1432,2004-01-06 16:23:47.187
433,50,88,54,2004-01-15 10:36:21.903
434,50,125,630,2004-01-20 11:15:35.170
435,50,673,1351,2004-01-20 19:53:37.060
436,50,1024,1105,2004-01-19 15:52:50.810
437,50,1034,630,2004-01-19 15:24:25.780
438,52,70,54,2004-02-25 17:33:04.700
439,52,125,630,2004-02-23 22:45:26.687
440,52,156,1023,2004-02-24 14:24:41.827
441,52,482,1024,2004-02-20 11:23:51.997
442,52,496,630,2004-02-23 22:46:06.327
443,52,511,54,2004-02-25 17:36:23.780
444,52,1040,630,2004-02-25 14:39:13.623
445,52,1175,1242,2004-02-22 20:05:51.357
446,52,1206,584,2004-02-18 08:53:47.577
447,52,1579,149,2004-02-19 13:58:51.513
448,52,1582,1023,2004-02-24 08:21:15.513
449,53,22,342,2004-03-02 21:24:08.967
450,53,52,612,2004-03-03 13:26:18.263
451,53,70,54,2004-03-03 16:09:27.293
452,53,89,876,2004-03-02 20:20:56.060
453,53,90,876,2004-03-02 20:25:48.793
454,53,112,876,2004-03-02 20:24:20.043
455,53,125,630,2004-02-23 22:50:58.357
456,53,126,630,2004-02-23 22:51:48.293
457,53,363,1452,2004-03-01 17:54:47.340
458,53,658,678,2004-02-16 14:38:31.247
459,53,1206,584,2004-02-25 08:40:38.827
460,53,1255,997,2004-02-17 12:33:09.997
461,53,1255,1005,2004-02-17 12:33:18.217
462,53,1442,1024,2004-03-02 13:21:30.310
463,53,1579,149,2004-03-02 22:05:33.950
464,53,1581,876,2004-03-02 20:27:04.513
465,53,2070,376,2005-02-13 23:34:11.430
466,54,19,359,2004-03-30 12:33:21.590
467,54,27,453,2004-03-21 15:16:03.280
468,54,35,559,2004-03-28 16:44:40.153
469,54,37,564,2004-03-24 22:01:25.140
470,54,38,564,2004-03-24 22:16:26.060
471,54,43,43,2004-03-29 22:50:46.217
472,54,52,612,2004-03-31 14:34:09.763
473,54,55,1504,2004-03-30 09:19:56.793
474,54,70,54,2004-03-30 09:51:53.937
475,54,71,453,2004-03-21 15:24:01.467
476,54,75,43,2004-03-29 22:58:16.467
477,54,79,545,2004-04-01 13:29:35.107
478,54,88,54,2004-03-30 10:17:17.077
479,54,90,817,2004-04-06 16:02:32.543
480,54,93,545,2004-04-01 13:25:20.280
481,54,95,174,2004-03-24 15:16:54.577
482,54,102,958,2004-03-30 23:24:42.360
483,54,110,1399,2004-04-17 20:12:45.733
484,54,111,1399,2004-03-31 11:51:28.450
485,54,112,713,2004-04-18 14:30:43.357
486,54,114,149,2004-04-21 11:30:41.233
487,54,125,630,2004-03-02 23:06:56.717
488,54,131,584,2004-03-19 08:23:11.543
489,54,140,1105,2004-03-15 20:55:32.640
490,54,151,384,2004-03-30 09:57:31.967
491,54,152,384,2004-03-30 10:15:21.890
492,54,153,47,2004-03-30 22:21:03.750
493,54,153,384,2004-03-31 16:46:54.483
494,54,156,1023,2004-03-15 15:49:36.717
495,54,170,1187,2004-03-27 14:54:19.060
496,54,171,1187,2004-03-27 15:03:40.920
497,54,359,54,2004-03-30 10:28:13.310
498,54,360,818,2004-03-31 22:05:51.983
499,54,363,1452,2004-03-30 08:28:40.623
500,54,482,1024,2004-03-15 15:50:55.607
501,54,496,630,2004-03-02 23:18:07.293
502,54,504,817,2004-03-31 10:17:38.607
503,54,505,1105,2004-03-15 20:58:09.983
504,54,515,1539,2004-04-19 23:20:58.357
505,54,583,713,2004-03-30 15:55:02.200
506,54,658,678,2004-03-30 11:34:53.500
507,54,762,614,2004-03-31 20:27:48.310
508,54,855,251,2004-03-29 22:09:23.340
509,54,1018,564,2004-03-31 16:12:29.920
510,54,1044,1447,2004-03-29 21:01:46.997
511,54,1045,1447,2004-03-29 21:03:28.950
512,54,1088,384,2004-03-31 16:48:15.623
513,54,1089,958,2004-03-30 23:35:58.280
514,54,1176,1204,2004-03-09 01:15:45.967
515,54,1203,394,2004-04-21 16:37:58.543
516,54,1209,563,2004-03-31 15:53:25.997
517,54,1255,997,2004-03-19 15:30:47.733
518,54,1255,1005,2004-03-19 15:30:58.280
519,54,1272,487,2004-03-31 17:19:04.590
520,54,1471,678,2004-03-30 11:25:39.043
521,54,1582,1024,2004-03-22 15:17:12.890
522,55,88,54,2004-03-30 09:47:00.107
523,55,125,630,2004-04-01 16:21:27.200
524,55,363,1452,2004-03-30 08:24:55.140
525,55,1014,453,2004-03-31 10:04:39.497
526,55,1024,1105,2004-03-19 08:24:21.233
527,55,1049,1105,2004-03-19 08:27:31.530
528,55,1255,999,2004-03-28 19:29:26.233
529,55,1255,1005,2004-03-28 19:28:20.623
530,55,1435,1120,2004-03-30 14:00:01.937
531,55,1442,1023,2004-03-30 08:10:28.123
532,55,1582,1024,2004-03-30 08:17:34.170
533,56,52,612,2004-03-24 11:19:12.623
534,56,54,612,2004-03-24 11:20:58.543
535,56,71,453,2004-03-24 18:29:28.840
536,56,126,630,2004-03-17 23:34:50.327
537,56,363,1452,2004-03-24 18:21:04.840
538,56,482,1024,2004-03-23 10:51:20.890
539,56,495,630,2004-03-17 23:34:00.873
540,56,511,54,2004-03-24 09:56:52.340
541,56,1014,453,2004-03-15 16:33:04.670
542,56,1175,1242,2004-03-26 19:13:04.450
543,56,1255,1005,2004-03-22 15:01:52.920
544,56,1435,1204,2004-03-09 00:10:31.200
545,56,1442,1023,2004-03-23 10:49:36.670
546,58,88,54,2004-03-16 09:23:39.090
547,58,131,584,2004-03-18 13:42:02.217
548,58,140,1105,2004-03-18 09:46:50.403
549,58,505,1105,2004-03-18 09:42:27.327
550,58,1034,630,2004-03-16 00:06:25.687
551,58,1206,584,2004-03-18 13:43:26.937
552,58,1442,1023,2004-03-10 09:29:53.840
553,58,1579,149,2004-03-18 10:35:04.920
554,59,71,453,2004-09-22 18:54:23.590
555,59,88,54,2004-09-21 11:39:46.763
556,59,1010,1153,2004-09-22 21:47:47.907
557,59,1010,1590,2004-09-22 21:49:00.810
558,59,1011,1370,2004-09-09 12:25:12.247
559,59,1019,185,2004-09-09 12:22:14.640
560,59,1022,1220,2004-08-18 14:13:39.280
561,59,1023,612,2004-09-17 12:02:13.450
562,59,1034,630,2004-09-23 09:32:14.983
563,59,1040,630,2004-09-23 09:34:12.233
564,59,1040,1588,2004-09-23 09:35:52.967
565,59,1438,1559,2004-09-18 15:36:22.607
566,59,1441,612,2004-09-22 11:52:56.903
567,59,1442,1023,2004-09-22 23:02:53.170
568,61,1744,965,2004-08-23 13:12:04.297
569,61,1752,1024,2004-08-30 09:32:09.967
570,61,1759,1587,2004-08-31 21:06:38.653
571,61,1760,633,2004-09-01 18:51:20.123
572,62,1802,1452,2004-09-06 23:51:07.357
573,63,20,1556,2004-11-10 23:32:47.877
574,63,27,453,2004-11-17 22:02:02.323
575,63,39,1632,2004-11-16 08:47:40.690
576,63,84,1049,2004-11-15 18:39:58.223
577,63,90,716,2004-11-17 23:34:12.790
578,63,112,876,2004-11-17 23:29:42.590
579,63,156,1023,2004-11-01 16:16:06.060
580,63,504,712,2004-11-17 23:39:44.713
581,64,1010,1153,2004-09-30 18:06:57.640
582,64,1010,1590,2004-09-30 18:06:57.640
583,64,1011,1370,2004-09-30 18:05:48.793
584,64,1019,185,2004-09-30 17:48:51.733
585,64,1021,1583,2004-10-07 08:27:48.747
586,64,1022,1220,2004-09-30 17:43:18.217
587,64,1023,612,2004-09-30 17:47:04.810
588,64,1034,1588,2004-10-04 19:57:30.343
589,65,27,453,2004-10-19 23:12:25.390
590,65,70,54,2004-10-19 10:06:19.280
591,65,71,453,2004-10-22 16:35:15.937
592,65,88,54,2004-10-19 10:08:26.030
593,65,89,713,2004-10-20 23:34:58.920
